 offer_id |      offer_created_at      | platform | count_responds | count_prematch 
   166259 | 2022-05-24 16:52:35.564062 | admins   |              1 |              1
   166260 | 2022-05-24 16:53:46.124077 | admins   |              1 |              1
   166261 | 2022-05-24 16:53:58.696918 | admins   |              1 |              1
   166262 | 2022-05-24 16:54:24.454744 | admins   |              2 |              2
   166263 | 2022-05-24 16:54:56.189334 | admins   |              5 |              5
   166264 | 2022-05-24 16:55:02.022353 | admins   |              1 |              1
   166265 | 2022-05-24 16:55:54.488747 | admins   |              2 |              2
   166266 | 2022-05-24 16:56:28.580019 | admins   |              0 |              0
   166267 | 2022-05-24 16:57:48.902317 | admins   |              1 |              1
   166268 | 2022-05-24 17:00:39.564563 | admins   |              0 |              0
   166269 | 2022-05-24 17:02:51.245779 | admins   |              0 |              0
   166270 | 2022-05-24 17:12:40.496295 | admins   |              2 |              2
   166271 | 2022-05-24 17:19:01.958747 | admins   |              2 |              2
   166272 | 2022-05-24 17:20:12.033008 | admins   |              1 |              1
   166273 | 2022-05-24 17:20:47.248787 | admins   |              1 |              1
   166274 | 2022-05-24 17:20:53.906578 | admins   |              1 |              1
   166275 | 2022-05-24 17:22:26.645394 | admins   |              0 |              0
   166276 | 2022-05-24 17:23:26.520275 | admins   |              0 |              0
   166277 | 2022-05-24 17:24:05.328116 | admins   |              5 |              5
   166278 | 2022-05-24 17:25:27.289088 | admins   |              4 |              4
   166279 | 2022-05-24 17:25:42.03804  | admins   |              1 |              1
   166280 | 2022-05-24 17:27:10.668888 | admins   |              4 |              4
   166281 | 2022-05-24 17:27:23.018794 | admins   |              0 |              0
   166282 | 2022-05-24 17:29:47.584443 | admins   |              5 |              5
   166283 | 2022-05-24 17:30:11.491732 | admins   |              1 |              1
   166284 | 2022-05-24 17:31:39.943973 | admins   |              1 |              1
   166285 | 2022-05-24 17:31:41.021511 | admins   |              5 |              5
   166286 | 2022-05-24 17:33:31.828444 | admins   |              3 |              3
   166287 | 2022-05-24 17:34:16.069046 | admins   |              1 |              1
   166288 | 2022-05-24 17:35:05.420358 | admins   |              2 |              2
   166289 | 2022-05-24 17:35:32.025915 | admins   |              1 |              1
   166290 | 2022-05-24 17:36:02.917172 | admins   |              0 |              0
   166291 | 2022-05-24 17:37:12.313834 | admins   |              2 |              2
   166292 | 2022-05-24 17:38:00.048585 | admins   |              4 |              4
   166293 | 2022-05-24 17:38:49.293648 | admins   |              2 |              2
   166294 | 2022-05-24 17:40:03.163649 | admins   |              1 |              1
   166295 | 2022-05-24 17:40:58.83063  | admins   |              1 |              1
   166296 | 2022-05-24 17:44:02.267802 | admins   |              3 |              3
   166297 | 2022-05-24 17:44:30.374744 | admins   |              2 |              2
   166298 | 2022-05-24 17:44:55.295949 | admins   |              2 |              2
   166299 | 2022-05-24 17:47:49.820691 | admins   |              2 |              2
   166300 | 2022-05-24 17:49:35.641146 | admins   |              0 |              0
   166301 | 2022-05-24 17:51:19.768373 | admins   |              1 |              1
   166302 | 2022-05-24 17:53:31.562126 | admins   |              2 |              2
   166303 | 2022-05-24 17:54:48.245526 | admins   |              5 |              5
   166304 | 2022-05-24 17:58:43.630755 | admins   |              1 |              1
   166305 | 2022-05-24 17:58:48.451483 | admins   |              1 |              1
   166306 | 2022-05-24 17:59:59.216999 | admins   |              1 |              1
   166307 | 2022-05-24 18:00:01.128972 | admins   |              2 |              2
   166308 | 2022-05-24 18:01:28.999235 | admins   |              1 |              1
   166309 | 2022-05-24 18:03:40.66279  | admins   |              1 |              1
   166310 | 2022-05-24 18:04:23.389423 | admins   |              5 |              5
   166311 | 2022-05-24 18:05:17.921733 | admins   |              2 |              2
   166312 | 2022-05-24 18:05:31.488508 | admins   |              1 |              1
   166313 | 2022-05-24 18:06:11.15488  | admins   |              1 |              1
   166314 | 2022-05-24 18:07:12.353808 | admins   |              3 |              3
   166315 | 2022-05-24 18:10:17.024357 | admins   |              0 |              0
   166316 | 2022-05-24 18:17:54.603679 | admins   |              0 |              0
   166317 | 2022-05-24 18:19:02.747122 | admins   |              1 |              1
   166318 | 2022-05-24 18:20:24.204683 | admins   |              5 |              5
   166319 | 2022-05-24 18:24:22.986753 | admins   |              5 |              5
   166320 | 2022-05-24 18:28:50.654346 | admins   |              2 |              2
   166321 | 2022-05-24 18:31:46.691952 | admins   |              1 |              1
   166322 | 2022-05-24 18:33:32.658609 | admins   |              4 |              4
   166323 | 2022-05-24 18:34:29.195893 | admins   |              0 |              0
   166324 | 2022-05-24 18:37:39.374262 | admins   |              0 |              0
   166325 | 2022-05-24 18:37:40.120938 | admins   |              0 |              0
   166326 | 2022-05-24 18:38:39.985718 | admins   |              1 |              1
   166327 | 2022-05-24 18:39:26.873673 | android  |              5 |              5
   166328 | 2022-05-24 18:39:30.853807 | admins   |              1 |              1
   166329 | 2022-05-24 18:40:07.42499  | admins   |              3 |              3
   166330 | 2022-05-24 18:42:56.074773 | admins   |              1 |              1
   166331 | 2022-05-24 18:45:31.169088 | admins   |              5 |              5
   166332 | 2022-05-24 18:51:38.880459 | admins   |              5 |              5
   166333 | 2022-05-24 18:51:46.108682 | admins   |              0 |              0
   166334 | 2022-05-24 18:53:04.02161  | admins   |              2 |              2
   166335 | 2022-05-24 18:54:54.308099 | admins   |              2 |              2
   166336 | 2022-05-24 18:55:35.564026 | admins   |              1 |              1
   166337 | 2022-05-24 18:56:15.173474 | admins   |              5 |              5
   166338 | 2022-05-24 18:57:21.376312 | admins   |              1 |              1
   166339 | 2022-05-24 18:59:12.296389 | admins   |              1 |              1
   166340 | 2022-05-24 18:59:32.618592 | admins   |              5 |              5
   166341 | 2022-05-24 19:01:20.031329 | admins   |              2 |              2
   166342 | 2022-05-24 19:02:15.412637 | admins   |              2 |              2
   166343 | 2022-05-24 19:02:48.331558 | admins   |              0 |              0
   166344 | 2022-05-24 19:04:49.724275 | admins   |              5 |              5
   166345 | 2022-05-24 19:06:26.286421 | admins   |              1 |              1
   166346 | 2022-05-24 19:07:01.72324  | admins   |              1 |              1
   166347 | 2022-05-24 19:09:18.063283 | admins   |              5 |              5
   166348 | 2022-05-24 19:09:34.067272 | admins   |              3 |              3
   166349 | 2022-05-24 19:12:15.998161 | admins   |              0 |              0
   166350 | 2022-05-24 19:12:46.735731 | admins   |              0 |              0
   166351 | 2022-05-24 19:13:47.442232 | admins   |              1 |              1
   166352 | 2022-05-24 19:16:38.223926 | admins   |              0 |              0
   166353 | 2022-05-24 19:17:50.681807 | admins   |              0 |              0
   166354 | 2022-05-24 19:18:24.981228 | admins   |              2 |              2
   166355 | 2022-05-24 19:19:49.243016 | admins   |              3 |              3
   166356 | 2022-05-24 19:20:09.106915 | admins   |              0 |              0
   166357 | 2022-05-24 19:22:05.310677 | admins   |              5 |              5
   166358 | 2022-05-24 19:22:37.876069 | admins   |              1 |              1
   166359 | 2022-05-24 19:23:52.499175 | admins   |              2 |              2
   166360 | 2022-05-24 19:24:15.926745 | admins   |              5 |              5
   166361 | 2022-05-24 19:24:42.187331 | admins   |              1 |              1
   166362 | 2022-05-24 19:32:43.97593  | admins   |              0 |              0
   166363 | 2022-05-24 19:35:21.845109 | admins   |              1 |              1
   166364 | 2022-05-24 19:37:55.525791 | admins   |              5 |              5
   166365 | 2022-05-24 19:39:21.439179 | admins   |              0 |              0
   166366 | 2022-05-24 19:42:04.890514 | admins   |              5 |              5
   166367 | 2022-05-24 19:46:03.753656 | admins   |              3 |              3
   166368 | 2022-05-24 19:50:22.39605  | admins   |              1 |              1
   166369 | 2022-05-24 19:51:23.32913  | admins   |              1 |              1
   166370 | 2022-05-24 19:51:52.220324 | admins   |              1 |              1
   166371 | 2022-05-24 19:52:20.929181 | admins   |              1 |              1
   166372 | 2022-05-24 19:52:57.480378 | admins   |              0 |              0
   166373 | 2022-05-24 19:53:48.577264 | admins   |              3 |              3
   166374 | 2022-05-24 19:54:06.256598 | admins   |              1 |              1
   166375 | 2022-05-24 19:55:04.771242 | admins   |              2 |              2
   166376 | 2022-05-24 19:55:44.21277  | admins   |              1 |              1
   166377 | 2022-05-24 20:00:03.078441 | admins   |              5 |              5
   166378 | 2022-05-24 20:03:31.443985 | admins   |              3 |              3
   166379 | 2022-05-24 20:04:06.105754 | admins   |              0 |              0
   166380 | 2022-05-24 20:06:15.510447 | admins   |              1 |              1
   166381 | 2022-05-24 20:07:19.401108 | admins   |              1 |              1
   166382 | 2022-05-24 20:07:24.015507 | admins   |              1 |              1
   166383 | 2022-05-24 20:07:40.381035 | admins   |              0 |              0
   166384 | 2022-05-24 20:11:19.729828 | admins   |              1 |              1
   166385 | 2022-05-24 20:13:22.783059 | admins   |              2 |              2
   166386 | 2022-05-24 20:13:31.555524 | admins   |              3 |              3
   166387 | 2022-05-24 20:15:29.806711 | admins   |              2 |              2
   166388 | 2022-05-24 20:16:59.511845 | admins   |              0 |              0
   166389 | 2022-05-24 20:17:09.239632 | admins   |              1 |              1
   166390 | 2022-05-24 20:18:50.451145 | admins   |              0 |              0
   166391 | 2022-05-24 20:19:41.05141  | admins   |              1 |              1
   166392 | 2022-05-24 20:20:07.291023 | admins   |              3 |              3
   166393 | 2022-05-24 20:22:58.506897 | admins   |              5 |              5
   166394 | 2022-05-24 20:23:01.789103 | admins   |              1 |              1
   166395 | 2022-05-24 20:26:31.575431 | admins   |              0 |              0
   166396 | 2022-05-24 20:27:47.67116  | admins   |              1 |              1
   166397 | 2022-05-24 20:29:04.293548 | admins   |              5 |              5
   166398 | 2022-05-24 20:34:19.637823 | admins   |              5 |              5
   166399 | 2022-05-24 20:48:15.904974 | admins   |              1 |              1
   166400 | 2022-05-24 20:48:38.857054 | admins   |              3 |              3
   166401 | 2022-05-24 20:49:03.156358 | admins   |              4 |              4
   166402 | 2022-05-24 20:50:06.899001 | admins   |              2 |              2
   166403 | 2022-05-24 20:52:00.238682 | admins   |              5 |              5
   166404 | 2022-05-24 20:52:24.51096  | android  |              5 |              5
   166405 | 2022-05-24 20:53:46.696862 | admins   |              0 |              0
   166406 | 2022-05-24 20:53:54.354658 | admins   |              3 |              3
   166407 | 2022-05-24 20:56:13.647175 | admins   |              5 |              5
   166408 | 2022-05-24 20:57:00.304655 | admins   |              1 |              1
   166409 | 2022-05-24 21:00:27.924953 | admins   |              4 |              4
   166410 | 2022-05-24 21:01:19.642233 | admins   |              0 |              0
   166411 | 2022-05-24 21:06:13.776398 | admins   |              5 |              5
   166412 | 2022-05-24 21:07:11.693046 | admins   |              3 |              3
   166413 | 2022-05-24 21:07:21.640394 | admins   |              0 |              0
   166414 | 2022-05-24 21:08:55.682212 | admins   |              0 |              0
   166415 | 2022-05-24 21:10:19.713264 | admins   |              5 |              5
   166416 | 2022-05-24 21:13:15.629589 | admins   |              1 |              1
   166417 | 2022-05-24 21:13:34.598139 | admins   |              1 |              1
   166418 | 2022-05-24 21:16:02.973526 | admins   |              4 |              4
   166419 | 2022-05-24 21:21:26.992235 | admins   |              0 |              0
   166420 | 2022-05-24 21:25:21.324891 | admins   |              1 |              1
   166421 | 2022-05-24 21:30:25.144229 | admins   |              3 |              3
   166422 | 2022-05-24 21:36:00.130485 | admins   |              2 |              2
   166423 | 2022-05-24 21:37:11.470802 | admins   |              2 |              2
   166424 | 2022-05-24 21:37:19.2315   | admins   |              1 |              1
   166425 | 2022-05-24 21:38:36.651577 | admins   |              3 |              3
   166426 | 2022-05-24 21:39:10.495758 | admins   |              0 |              0
   166427 | 2022-05-24 21:39:46.640183 | admins   |              1 |              1
   166428 | 2022-05-24 21:40:15.174918 | admins   |              1 |              1
   166429 | 2022-05-24 21:43:32.011765 | admins   |              2 |              2
   166430 | 2022-05-24 21:44:37.270263 | admins   |              0 |              0
   166431 | 2022-05-24 21:45:20.008677 | admins   |              0 |              0
   166432 | 2022-05-24 21:46:28.155268 | admins   |              0 |              0
   166433 | 2022-05-24 21:48:29.229893 | admins   |              0 |              0
   166434 | 2022-05-24 21:49:37.483343 | admins   |              4 |              4
   166435 | 2022-05-24 21:50:05.326436 | admins   |              0 |              0
   166436 | 2022-05-24 21:50:39.441529 | admins   |              1 |              1
   166437 | 2022-05-24 21:51:56.726816 | admins   |              1 |              1
   166438 | 2022-05-24 21:53:10.964214 | admins   |              3 |              3
   166439 | 2022-05-24 21:53:20.17523  | admins   |              1 |              1
   166440 | 2022-05-24 21:53:34.565103 | admins   |              0 |              0
   166441 | 2022-05-24 21:54:59.309787 | admins   |              4 |              4
   166442 | 2022-05-24 21:55:42.552812 | admins   |              5 |              5
   166443 | 2022-05-24 21:56:42.323828 | admins   |              1 |              1
   166444 | 2022-05-24 21:57:01.287848 | admins   |              1 |              1
   166445 | 2022-05-24 21:57:26.003955 | admins   |              0 |              0
   166446 | 2022-05-24 21:59:07.979221 | admins   |              1 |              1
   166447 | 2022-05-24 21:59:49.561814 |          |              1 |              0
   166448 | 2022-05-24 22:00:36.325039 | admins   |              5 |              5
   166449 | 2022-05-24 22:01:23.751747 | admins   |              0 |              0
   166450 | 2022-05-24 22:02:34.948517 | admins   |              1 |              1
   166451 | 2022-05-24 22:02:55.889392 |          |              0 |              0
   166452 | 2022-05-24 22:03:17.388459 | admins   |              2 |              2
   166453 | 2022-05-24 22:03:32.422077 | admins   |              5 |              5
   166454 | 2022-05-24 22:05:06.320548 | admins   |              1 |              1
   166455 | 2022-05-24 22:07:01.369467 | admins   |              0 |              0
   166456 | 2022-05-24 22:08:27.353083 | admins   |              0 |              0
   166457 | 2022-05-24 22:09:36.371809 | admins   |              0 |              0
   166458 | 2022-05-24 22:10:29.968126 | admins   |              3 |              3
   166459 | 2022-05-24 22:10:43.409319 | admins   |              5 |              5
   166460 | 2022-05-24 22:11:02.01904  |          |              0 |              0
   166461 | 2022-05-24 22:12:14.111317 |          |              0 |              0
   166462 | 2022-05-24 22:12:18.676567 | admins   |              2 |              2
   166463 | 2022-05-24 22:13:11.028322 |          |              0 |              0
   166464 | 2022-05-24 22:13:20.584562 | admins   |              1 |              1
   166465 | 2022-05-24 22:13:43.164268 |          |              0 |              0
   166466 | 2022-05-24 22:15:39.079805 | admins   |              2 |              2
   166467 | 2022-05-24 22:17:13.923999 | admins   |              5 |              5
   166468 | 2022-05-24 22:19:36.125527 | admins   |              2 |              2
   166469 | 2022-05-24 22:20:09.593319 | admins   |              2 |              2
   166470 | 2022-05-24 22:21:14.55278  | admins   |              5 |              5
   166471 | 2022-05-24 22:25:23.688675 | admins   |              4 |              4
   166472 | 2022-05-24 22:27:03.738021 | admins   |              5 |              5
   166473 | 2022-05-24 22:27:24.639918 | admins   |              2 |              2
   166474 | 2022-05-24 22:28:05.898155 | admins   |              2 |              2
   166475 | 2022-05-24 22:32:19.047177 | admins   |              2 |              2
   166476 | 2022-05-24 22:32:47.711738 | admins   |              2 |              2
   166477 | 2022-05-24 22:33:59.877021 | admins   |              2 |              2
   166478 | 2022-05-24 22:34:17.771347 | admins   |              1 |              1
   166479 | 2022-05-24 22:34:33.345838 | admins   |              2 |              2
   166480 | 2022-05-24 22:34:49.736316 | admins   |              1 |              1
   166481 | 2022-05-24 22:38:55.051991 | admins   |              1 |              1
   166482 | 2022-05-24 22:38:59.005158 | admins   |              2 |              2
   166483 | 2022-05-24 22:39:27.206466 | android  |              1 |              1
   166484 | 2022-05-24 22:41:55.536469 | admins   |              1 |              1
   166485 | 2022-05-24 22:45:51.069321 | admins   |              0 |              0
   166486 | 2022-05-24 22:47:27.229034 | admins   |              1 |              1
   166487 | 2022-05-24 22:48:48.751691 | admins   |              1 |              1
   166488 | 2022-05-24 22:49:55.33821  | admins   |              0 |              0
   166490 | 2022-05-24 22:52:56.701768 | admins   |              4 |              4
   166491 | 2022-05-24 22:54:09.81938  | admins   |              1 |              1
   166492 | 2022-05-24 22:54:29.197183 | admins   |              2 |              2
   166493 | 2022-05-24 22:54:36.487285 | admins   |              4 |              4
   166494 | 2022-05-24 22:56:36.233165 | admins   |              3 |              3
   166495 | 2022-05-24 22:57:54.426702 | admins   |              3 |              3
   166496 | 2022-05-24 22:57:59.285173 | admins   |              4 |              4
   166497 | 2022-05-24 22:59:32.550717 | admins   |              0 |              0
   166498 | 2022-05-24 22:59:35.280158 | admins   |              2 |              2
   166499 | 2022-05-24 22:59:51.48818  | admins   |              2 |              2
   166500 | 2022-05-24 23:01:59.851137 | admins   |              2 |              2
   166501 | 2022-05-24 23:03:41.047707 | admins   |              1 |              1
   166502 | 2022-05-24 23:09:40.4341   | admins   |              3 |              3
   166503 | 2022-05-24 23:11:20.873379 | admins   |              0 |              0
   166504 | 2022-05-24 23:12:04.64111  | admins   |              0 |              0
   166505 | 2022-05-24 23:13:00.9754   | admins   |              1 |              1
   166506 | 2022-05-24 23:13:54.72711  | admins   |              0 |              0
   166507 | 2022-05-24 23:15:22.549414 | admins   |              1 |              1
   166508 | 2022-05-24 23:15:32.606409 | admins   |              0 |              0
   166509 | 2022-05-24 23:17:30.78637  | admins   |              1 |              1
   166510 | 2022-05-24 23:17:44.873157 | admins   |              3 |              3
   166511 | 2022-05-24 23:20:35.151006 | admins   |              5 |              5
   166512 | 2022-05-24 23:24:50.892038 |          |              2 |              1
   166513 | 2022-05-24 23:26:09.01629  | admins   |              3 |              3
   166514 | 2022-05-24 23:28:48.281449 | admins   |              2 |              2
   166515 | 2022-05-24 23:30:47.7574   | admins   |              4 |              4
   166516 | 2022-05-24 23:31:36.53834  | admins   |              3 |              3
   166517 | 2022-05-24 23:35:23.457294 | admins   |              3 |              3
   166518 | 2022-05-24 23:41:58.580333 | admins   |              0 |              0
   166519 | 2022-05-24 23:43:29.974765 | admins   |              2 |              2
   166520 | 2022-05-24 23:44:48.582882 | admins   |              5 |              5
   166521 | 2022-05-24 23:47:20.292536 | admins   |              5 |              5
   166522 | 2022-05-24 23:50:20.259166 | admins   |              5 |              5
   166523 | 2022-05-24 23:52:35.369606 | admins   |              2 |              2
   166524 | 2022-05-24 23:53:45.566991 | admins   |              0 |              0
   166525 | 2022-05-24 23:57:23.100697 | admins   |              5 |              5
   166526 | 2022-05-24 23:57:36.82462  | admins   |              3 |              3
   166527 | 2022-05-25 00:00:14.822652 | admins   |              3 |              3
   166528 | 2022-05-25 00:01:18.970278 | admins   |              0 |              0
   166529 | 2022-05-25 00:02:48.407125 | admins   |              0 |              0
   166530 | 2022-05-25 00:06:45.222176 | admins   |              5 |              5
   166531 | 2022-05-25 00:06:46.850648 | admins   |              1 |              1
   166532 | 2022-05-25 00:06:54.3601   | admins   |              2 |              2
   166533 | 2022-05-25 00:07:04.499936 | admins   |              3 |              3
   166534 | 2022-05-25 00:08:09.33835  | admins   |              5 |              5
   166535 | 2022-05-25 00:08:39.378467 | admins   |              1 |              1
   166536 | 2022-05-25 00:09:56.2413   | admins   |              1 |              1
   166537 | 2022-05-25 00:10:42.189726 | admins   |              5 |              5
   166538 | 2022-05-25 00:12:45.824252 | admins   |              0 |              0
   166539 | 2022-05-25 00:14:25.184579 | admins   |              1 |              1
   166540 | 2022-05-25 00:14:29.422544 | admins   |              3 |              3
   166541 | 2022-05-25 00:17:40.620732 | admins   |              0 |              0
   166542 | 2022-05-25 00:24:14.383321 | admins   |              5 |              5
   166543 | 2022-05-25 00:24:58.300677 | admins   |              1 |              1
   166544 | 2022-05-25 00:26:09.168432 | admins   |              2 |              2
   166545 | 2022-05-25 00:33:02.892939 | admins   |              0 |              0
   166546 | 2022-05-25 00:40:00.903578 | admins   |              5 |              5
   166547 | 2022-05-25 00:42:46.709889 | admins   |              2 |              2
   166548 | 2022-05-25 00:44:40.745562 | admins   |              4 |              4
   166549 | 2022-05-25 00:46:26.228055 | admins   |              2 |              2
   166550 | 2022-05-25 00:46:44.37422  | admins   |              3 |              3
   166551 | 2022-05-25 00:50:53.860796 | admins   |              5 |              5
   166552 | 2022-05-25 00:52:23.256909 | admins   |              5 |              5
   166553 | 2022-05-25 00:54:30.533228 | admins   |              3 |              3
   166554 | 2022-05-25 00:55:43.334047 | admins   |              0 |              0
   166555 | 2022-05-25 01:02:53.72401  | admins   |              3 |              3
   166556 | 2022-05-25 01:10:17.170047 | admins   |              2 |              2
   166557 | 2022-05-25 01:12:47.434287 | admins   |              5 |              5
   166558 | 2022-05-25 01:12:55.222308 | admins   |              1 |              1
   166559 | 2022-05-25 01:14:39.768474 | admins   |              1 |              1
   166560 | 2022-05-25 01:25:03.388881 | admins   |              5 |              5
   166561 | 2022-05-25 01:29:09.479808 | admins   |              5 |              5
   166562 | 2022-05-25 01:31:36.918235 | admins   |              0 |              0
   166563 | 2022-05-25 01:36:22.254752 | admins   |              1 |              1
   166564 | 2022-05-25 01:50:20.404224 | admins   |              0 |              0
   166565 | 2022-05-25 02:13:20.993542 | admins   |              2 |              2
   166566 | 2022-05-25 02:14:10.393597 | admins   |              1 |              1
   166567 | 2022-05-25 02:34:26.506271 | admins   |              2 |              2
   166568 | 2022-05-25 02:35:38.940924 | android  |             10 |              0
   166569 | 2022-05-25 02:36:52.118186 | admins   |              4 |              4
   166570 | 2022-05-25 02:42:21.338068 | admins   |              3 |              3
   166571 | 2022-05-25 02:44:15.671458 | admins   |              2 |              2
   166572 | 2022-05-25 02:50:10.077574 | admins   |              1 |              1
   166573 | 2022-05-25 02:53:55.937355 | admins   |              5 |              5
   166574 | 2022-05-25 02:57:13.623323 | admins   |              5 |              5
   166575 | 2022-05-25 03:16:48.781813 | admins   |              5 |              5
   166576 | 2022-05-25 03:19:46.645164 | admins   |              3 |              3
   166577 | 2022-05-25 03:23:47.665645 | admins   |              1 |              1
   166578 | 2022-05-25 03:26:15.309425 | admins   |              0 |              0
   166579 | 2022-05-25 04:24:33.440197 | admins   |              2 |              2
   166580 | 2022-05-25 04:27:49.728355 | admins   |              0 |              0
   166581 | 2022-05-25 04:37:30.983743 | admins   |              5 |              5
   166582 | 2022-05-25 04:44:54.894042 | admins   |              4 |              4
   166583 | 2022-05-25 04:49:48.248871 | admins   |              1 |              1
   166584 | 2022-05-25 04:54:40.961107 | admins   |              3 |              3
   166585 | 2022-05-25 04:57:06.837075 | admins   |              3 |              3
   166586 | 2022-05-25 04:57:37.510342 | admins   |              3 |              3
   166587 | 2022-05-25 05:01:14.916414 | admins   |              0 |              0
   166588 | 2022-05-25 05:04:17.902356 | admins   |              5 |              5
   166589 | 2022-05-25 12:17:08.158045 | admins   |              5 |              5
   166590 | 2022-05-25 12:29:04.190013 | admins   |              1 |              1
   166591 | 2022-05-25 12:40:36.629197 | ios      |              5 |              0
   166592 | 2022-05-25 12:41:38.614517 | admins   |              2 |              2
   166593 | 2022-05-25 12:51:29.643707 | admins   |              0 |              0
   166594 | 2022-05-25 12:54:33.957056 | admins   |              2 |              2
   166595 | 2022-05-25 12:57:08.308052 | admins   |              1 |              1
   166596 | 2022-05-25 12:57:34.112953 | admins   |              4 |              4
   166597 | 2022-05-25 13:00:34.737737 | admins   |              2 |              2
   166598 | 2022-05-25 13:02:46.175971 | admins   |              1 |              1
   166599 | 2022-05-25 13:04:44.981307 | admins   |              3 |              3
   166600 | 2022-05-25 13:04:54.029387 | android  |              2 |              2
   166601 | 2022-05-25 13:06:32.096796 | admins   |              1 |              1
   166602 | 2022-05-25 13:10:17.148569 | admins   |              0 |              0
   166603 | 2022-05-25 13:12:07.888599 | admins   |              3 |              3
   166604 | 2022-05-25 13:14:40.391961 | admins   |              3 |              3
   166605 | 2022-05-25 13:18:12.022356 | admins   |              2 |              2
   166606 | 2022-05-25 13:20:34.571472 | admins   |              5 |              5
   166607 | 2022-05-25 13:25:03.777961 | admins   |              3 |              3
   166608 | 2022-05-25 13:27:16.631454 | admins   |              2 |              2
   166609 | 2022-05-25 13:33:06.976454 | admins   |              0 |              0
   166610 | 2022-05-25 13:34:50.733892 | admins   |              0 |              0
   166611 | 2022-05-25 13:35:30.781053 | admins   |              2 |              2
   166612 | 2022-05-25 13:41:51.646544 | admins   |              2 |              2
   166613 | 2022-05-25 13:42:20.846151 | admins   |              1 |              1
   166614 | 2022-05-25 13:44:10.443073 | admins   |              2 |              2
   166615 | 2022-05-25 13:46:40.485217 | admins   |              3 |              3
   166616 | 2022-05-25 13:47:55.798734 | admins   |              0 |              0
   166617 | 2022-05-25 13:48:09.598494 | admins   |              1 |              1
   166618 | 2022-05-25 13:48:42.44605  | admins   |              5 |              5
   166619 | 2022-05-25 13:49:19.699334 | admins   |              0 |              0
   166620 | 2022-05-25 13:50:00.630734 | admins   |              1 |              1
   166621 | 2022-05-25 13:50:52.420089 | admins   |              3 |              3
   166622 | 2022-05-25 13:51:48.780566 | admins   |              0 |              0
   166623 | 2022-05-25 13:52:01.328414 | admins   |              2 |              2
   166624 | 2022-05-25 13:52:52.504951 | admins   |              0 |              0
   166625 | 2022-05-25 13:52:56.847686 | admins   |              1 |              1
   166626 | 2022-05-25 13:53:52.367812 | admins   |              3 |              3
   166627 | 2022-05-25 13:56:07.623313 | admins   |              2 |              2
   166628 | 2022-05-25 13:56:18.025005 | admins   |              0 |              0
   166629 | 2022-05-25 13:59:06.599202 | admins   |              3 |              3
   166630 | 2022-05-25 14:02:27.515127 | admins   |              3 |              3
   166631 | 2022-05-25 14:03:43.656249 | admins   |              1 |              1
   166632 | 2022-05-25 14:12:19.326622 | android  |              1 |              1
   166633 | 2022-05-25 14:12:33.732962 | admins   |              2 |              2
   166634 | 2022-05-25 14:13:30.136503 | admins   |              1 |              1
   166635 | 2022-05-25 14:14:52.884509 | admins   |              1 |              1
   166636 | 2022-05-25 14:18:04.475979 | admins   |              5 |              5
   166637 | 2022-05-25 14:23:33.039278 | admins   |              0 |              0
   166638 | 2022-05-25 14:24:01.958629 | admins   |              2 |              2
   166639 | 2022-05-25 14:24:32.921142 | admins   |              0 |              0
   166640 | 2022-05-25 14:26:40.826148 | admins   |              3 |              3
   166641 | 2022-05-25 14:27:00.858362 | admins   |              3 |              3
   166642 | 2022-05-25 14:29:41.973186 | admins   |              4 |              4
   166643 | 2022-05-25 14:31:18.516835 | admins   |              1 |              1
   166644 | 2022-05-25 14:31:41.613828 | admins   |              1 |              1
   166645 | 2022-05-25 14:31:44.705466 | admins   |              1 |              1
   166646 | 2022-05-25 14:31:50.03294  | android  |              2 |              2
   166647 | 2022-05-25 14:32:55.901265 | admins   |              2 |              2
   166648 | 2022-05-25 14:33:51.66481  | admins   |              0 |              0
   166649 | 2022-05-25 14:35:13.305427 | admins   |              1 |              1
   166650 | 2022-05-25 14:36:25.92041  | admins   |              5 |              5
   166651 | 2022-05-25 14:37:30.663884 | admins   |              2 |              2
   166652 | 2022-05-25 14:37:50.632316 | admins   |              1 |              1
   166653 | 2022-05-25 14:37:51.615832 | admins   |              2 |              2
   166654 | 2022-05-25 14:38:52.802427 | admins   |              0 |              0
   166655 | 2022-05-25 14:39:28.781465 | admins   |              0 |              0
   166656 | 2022-05-25 14:40:16.62974  | admins   |              0 |              0
   166657 | 2022-05-25 14:41:20.066333 | admins   |              1 |              1
   166658 | 2022-05-25 14:41:40.945768 | admins   |              3 |              3
   166659 | 2022-05-25 14:42:16.55726  | admins   |              1 |              1
   166660 | 2022-05-25 14:43:28.922129 | admins   |              0 |              0
   166661 | 2022-05-25 14:44:26.161221 | admins   |              5 |              5
   166662 | 2022-05-25 14:45:03.385425 | admins   |              0 |              0
   166663 | 2022-05-25 14:45:46.797544 | admins   |              2 |              2
   166664 | 2022-05-25 14:45:51.912142 | admins   |              4 |              4
   166665 | 2022-05-25 14:46:25.481676 | admins   |              2 |              2
   166666 | 2022-05-25 14:46:53.926603 | admins   |              4 |              4
   166667 | 2022-05-25 14:51:32.864857 | admins   |              3 |              3
   166668 | 2022-05-25 14:52:16.285984 | admins   |              0 |              0
   166669 | 2022-05-25 14:54:19.311795 | admins   |              1 |              1
   166670 | 2022-05-25 14:56:49.34552  | admins   |              0 |              0
